Rooms,Type,Price,Method,Distance,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Regionname,Propertycount,Suburb_Encoded,SellerG_Encoded
1,2,400000.0,0,6.3,1.0,1.0,0.0,126.0,26,5,4836.0,1496715.7894736843,954727.2485004284
2,0,1780000.0,1,6.3,2.0,2.0,0.0,126.0,26,5,4836.0,1496715.7894736843,1888843.9119878605
2,2,592500.0,1,6.3,1.0,1.0,0.0,73.0,26,5,4836.0,1496715.7894736843,954727.2485004284
2,0,1210000.0,1,6.3,1.0,0.0,249.0,96.0,26,5,4836.0,1496715.7894736843,1888843.9119878605
4,0,2801000.0,1,6.3,2.0,2.0,624.0,222.0,26,5,4836.0,1496715.7894736843,1888843.9119878605
1,2,390000.0,1,6.3,1.0,0.0,881.0,126.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
3,0,1800000.0,0,6.3,2.0,2.0,405.0,121.0,26,5,4836.0,1496715.7894736843,1504065.2173913044
4,0,2200000.0,0,6.3,1.0,2.0,495.0,163.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
1,2,324000.0,1,6.3,1.0,1.0,0.0,126.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
6,0,5525000.0,1,6.3,3.0,4.0,1491.0,516.0,26,5,4836.0,1496715.7894736843,1888843.9119878605
2,0,1125000.0,1,6.3,1.0,2.0,169.0,126.0,26,5,4836.0,1496715.7894736843,1504065.2173913044
3,0,2250000.0,1,6.3,3.0,1.0,301.0,126.0,26,5,4836.0,1496715.7894736843,1888843.9119878605
3,0,2360000.0,1,6.3,2.0,0.0,336.0,126.0,26,5,4836.0,1496715.7894736843,954727.2485004284
2,0,1900000.0,4,6.3,2.0,0.0,207.0,126.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
1,2,440000.0,3,6.3,1.0,1.0,0.0,53.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
2,2,490000.0,0,6.3,1.0,1.0,0.0,126.0,26,5,4836.0,1496715.7894736843,876987.997146933
3,0,2365000.0,1,6.3,2.0,1.0,316.0,126.0,26,5,4836.0,1496715.7894736843,1888843.9119878605
3,0,1300000.0,4,6.3,1.0,2.0,212.0,106.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
3,2,732000.0,1,6.3,2.0,2.0,0.0,126.0,26,5,4836.0,1496715.7894736843,983343.5294117647
2,2,704000.0,3,6.3,1.0,1.0,0.0,74.0,26,5,4836.0,1496715.7894736843,1230138.0753138075
2,2,620000.0,4,6.3,1.0,1.0,0.0,98.0,26,5,4836.0,1496715.7894736843,1888843.9119878605
3,0,1900000.0,1,6.3,1.0,2.0,328.0,108.0,26,5,4836.0,1496715.7894736843,1888843.9119878605
1,2,315000.0,3,6.3,1.0,1.0,0.0,126.0,26,5,4836.0,1496715.7894736843,1312690.0332225913
1,2,450000.0,0,6.3,1.0,1.0,0.0,126.0,26,5,4836.0,1496715.7894736843,954727.2485004284
2,2,710000.0,1,6.3,1.0,1.0,2471.0,80.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
2,2,872000.0,1,6.3,1.0,1.0,1194.0,126.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
2,2,598000.0,1,6.3,1.0,1.0,0.0,88.0,26,5,4836.0,1496715.7894736843,954727.2485004284
3,0,1285000.0,1,6.3,1.0,2.0,186.0,80.0,26,5,4836.0,1496715.7894736843,1888843.9119878605
4,0,3660000.0,1,6.3,3.0,2.0,421.0,126.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
2,2,520000.0,1,6.3,1.0,1.0,0.0,76.0,26,5,4836.0,1496715.7894736843,954727.2485004284
4,0,3625000.0,1,6.3,1.0,2.0,709.0,251.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
4,0,4200000.0,4,6.3,3.0,3.0,563.0,333.0,26,5,4836.0,1496715.7894736843,1946225.2100840337
3,1,1101000.0,1,6.3,1.0,2.0,103.0,3.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
3,0,3512500.0,1,6.3,2.0,2.0,617.0,285.0,26,5,4836.0,1496715.7894736843,1888843.9119878605
4,0,2000000.0,0,6.3,3.0,4.0,544.0,126.0,26,5,4836.0,1496715.7894736843,1888843.9119878605
3,2,869000.0,1,6.3,1.0,1.0,0.0,91.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
5,0,2810000.0,1,6.3,2.0,2.0,617.0,126.0,26,5,4836.0,1496715.7894736843,1888843.9119878605
2,2,565000.0,1,6.3,1.0,1.0,0.0,126.0,26,5,4836.0,1496715.7894736843,876987.997146933
1,2,567000.0,1,6.3,1.0,1.0,0.0,53.0,26,5,4836.0,1496715.7894736843,954727.2485004284
2,2,546000.0,3,6.3,0.0,0.0,0.0,126.0,26,5,4836.0,1496715.7894736843,954727.2485004284
2,2,471500.0,1,6.3,1.0,1.0,0.0,126.0,26,5,4836.0,1496715.7894736843,876987.997146933
2,2,455000.0,1,5.9,1.0,2.0,0.0,126.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,940000.0,1,5.9,1.0,2.0,298.0,108.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,2,467000.0,3,5.9,1.0,1.0,0.0,62.0,21,6,6567.0,1053226.923076923,835778.3625730994
3,0,1380000.0,3,5.9,2.0,2.0,277.0,174.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,2,490000.0,4,5.9,1.0,1.0,423.0,62.0,21,6,6567.0,1053226.923076923,1368163.4483282676
4,0,1850000.0,1,5.9,3.0,1.0,478.0,270.0,21,6,6567.0,1053226.923076923,835778.3625730994
3,0,1284000.0,1,5.9,1.0,2.0,623.0,126.0,21,6,6567.0,1053226.923076923,1042716.5182724253
3,0,971000.0,3,5.9,2.0,2.0,285.0,128.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,0,710000.0,0,5.9,1.0,1.0,214.0,77.0,21,6,6567.0,1053226.923076923,1014976.4536741214
6,0,2425000.0,0,5.9,3.0,2.0,1014.0,435.0,21,6,6567.0,1053226.923076923,835778.3625730994
2,0,750000.0,3,5.9,1.0,1.0,226.0,92.0,21,6,6567.0,1053226.923076923,843333.3333333334
2,0,1053000.0,1,5.9,1.0,1.0,269.0,109.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,1377000.0,1,5.9,1.0,1.0,417.0,168.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,970000.0,1,5.9,1.0,2.0,350.0,125.0,21,6,6567.0,1053226.923076923,835778.3625730994
2,0,940000.0,1,5.9,1.0,1.0,330.0,126.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,0,751000.0,0,5.9,1.0,1.0,118.0,79.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,0,950000.0,3,5.9,1.0,1.0,173.0,102.0,21,6,6567.0,1053226.923076923,771208.6206896552
2,2,685000.0,1,5.9,1.0,2.0,228.0,90.0,21,6,6567.0,1053226.923076923,835778.3625730994
3,0,1230000.0,1,5.9,1.0,2.0,594.0,148.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,0,636500.0,1,5.9,1.0,1.0,0.0,126.0,21,6,6567.0,1053226.923076923,1368163.4483282676
3,0,910000.0,1,5.9,1.0,0.0,317.0,126.0,21,6,6567.0,1053226.923076923,771208.6206896552
2,0,770000.0,0,5.9,1.0,1.0,226.0,87.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,960000.0,1,5.9,2.0,2.0,229.0,126.0,21,6,6567.0,1053226.923076923,667717.3913043478
4,0,890000.0,3,5.9,1.0,1.0,300.0,185.0,21,6,6567.0,1053226.923076923,771208.6206896552
2,0,965000.0,1,5.9,1.0,1.0,170.0,126.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,1440000.0,1,5.9,1.0,1.0,487.0,131.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,0,955000.0,1,5.9,1.0,0.0,255.0,126.0,21,6,6567.0,1053226.923076923,1042716.5182724253
2,2,450000.0,4,5.9,1.0,1.0,0.0,126.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,801000.0,1,5.9,1.0,2.0,431.0,126.0,21,6,6567.0,1053226.923076923,1368163.4483282676
3,0,1000000.0,0,5.9,2.0,2.0,440.0,120.0,21,6,6567.0,1053226.923076923,835778.3625730994
3,0,1435000.0,1,5.9,2.0,2.0,532.0,147.0,21,6,6567.0,1053226.923076923,1014976.4536741214
1,2,390000.0,1,5.9,1.0,1.0,0.0,58.0,21,6,6567.0,1053226.923076923,866389.75
3,0,1425000.0,0,5.9,2.0,2.0,495.0,139.0,21,6,6567.0,1053226.923076923,1368163.4483282676
4,0,1340000.0,1,5.9,2.0,2.0,683.0,232.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,955000.0,1,5.9,1.0,1.0,263.0,117.0,21,6,6567.0,1053226.923076923,835778.3625730994
4,0,1100000.0,4,5.9,2.0,5.0,559.0,195.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,1255000.0,1,5.9,2.0,2.0,308.0,126.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,2,432000.0,1,5.9,1.0,1.0,0.0,62.0,21,6,6567.0,1053226.923076923,1018521.6284987277
4,0,1640000.0,1,5.9,3.0,2.0,562.0,204.0,21,6,6567.0,1053226.923076923,771208.6206896552
6,0,1430000.0,1,5.9,2.0,1.0,461.0,286.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,2,610000.0,3,5.9,1.0,1.0,301.0,104.0,21,6,6567.0,1053226.923076923,835778.3625730994
3,0,940000.0,1,5.9,3.0,1.0,491.0,127.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,890000.0,3,5.9,1.0,1.0,242.0,110.0,21,6,6567.0,1053226.923076923,835778.3625730994
3,0,1180000.0,3,5.9,2.0,2.0,617.0,149.0,21,6,6567.0,1053226.923076923,835778.3625730994
4,0,1480000.0,1,5.9,2.0,2.0,597.0,180.0,21,6,6567.0,1053226.923076923,771208.6206896552
2,0,1150000.0,1,5.9,1.0,1.0,387.0,126.0,21,6,6567.0,1053226.923076923,835778.3625730994
3,0,1350000.0,1,5.9,1.0,3.0,575.0,126.0,21,6,6567.0,1053226.923076923,835778.3625730994
5,0,1905000.0,1,5.9,2.0,2.0,521.0,126.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,1,865000.0,3,5.9,2.0,1.0,146.0,132.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,1,705000.0,1,5.9,2.0,1.0,113.0,126.0,21,6,6567.0,1053226.923076923,835778.3625730994
2,2,442000.0,1,5.9,1.0,1.0,0.0,62.0,21,6,6567.0,1053226.923076923,866389.75
2,2,540000.0,1,5.9,2.0,1.0,0.0,126.0,21,6,6567.0,1053226.923076923,1368163.4483282676
3,0,1037500.0,1,5.9,1.0,2.0,506.0,110.0,21,6,6567.0,1053226.923076923,866389.75
3,1,1050000.0,1,5.9,2.0,2.0,318.0,160.0,21,6,6567.0,1053226.923076923,1368163.4483282676
2,2,440000.0,1,5.9,1.0,1.0,0.0,65.0,21,6,6567.0,1053226.923076923,1078294.8717948718
2,0,1010000.0,1,5.9,1.0,1.0,325.0,126.0,21,6,6567.0,1053226.923076923,835778.3625730994
4,0,1430000.0,1,5.9,2.0,0.0,418.0,158.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,2,570000.0,4,5.9,1.0,1.0,0.0,126.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,2,690000.0,1,5.9,1.0,1.0,0.0,126.0,21,6,6567.0,1053226.923076923,835778.3625730994
3,0,1291000.0,1,5.9,1.0,2.0,414.0,126.0,21,6,6567.0,1053226.923076923,835778.3625730994
3,0,1130000.0,1,5.9,2.0,1.0,272.0,157.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,1135000.0,1,5.9,1.0,1.0,296.0,104.0,21,6,6567.0,1053226.923076923,835778.3625730994
4,0,950000.0,0,5.9,2.0,1.0,298.0,147.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,2,790000.0,0,5.9,2.0,1.0,0.0,148.0,21,6,6567.0,1053226.923076923,990000.0
2,2,390000.0,0,5.9,1.0,1.0,1957.0,69.0,21,6,6567.0,1053226.923076923,1368163.4483282676
4,0,1345000.0,1,5.9,1.0,1.0,552.0,155.0,21,6,6567.0,1053226.923076923,1368163.4483282676
3,0,1381500.0,1,5.9,2.0,2.0,416.0,168.0,21,6,6567.0,1053226.923076923,876303.1414441147
3,0,940000.0,1,5.9,2.0,2.0,285.0,172.0,21,6,6567.0,1053226.923076923,1368163.4483282676
3,0,995000.0,1,5.9,2.0,1.0,314.0,177.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,1050000.0,3,5.9,1.0,3.0,536.0,126.0,21,6,6567.0,1053226.923076923,1107159.375
3,0,786000.0,1,5.9,2.0,1.0,576.0,120.0,21,6,6567.0,1053226.923076923,835778.3625730994
2,0,705000.0,0,5.9,1.0,3.0,252.0,108.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,0,760000.0,0,5.9,1.0,1.0,124.0,77.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,2,487500.0,1,5.9,1.0,3.0,0.0,126.0,21,6,6567.0,1053226.923076923,1313986.5477707007
3,1,1000000.0,1,5.9,2.0,2.0,200.0,144.0,21,6,6567.0,1053226.923076923,1014976.4536741214
4,0,1110000.0,0,5.9,2.0,1.0,349.0,126.0,21,6,6567.0,1053226.923076923,1014976.4536741214
4,0,1300000.0,0,5.9,1.0,4.0,664.0,126.0,21,6,6567.0,1053226.923076923,1368163.4483282676
3,0,1060000.0,0,5.9,1.0,1.0,555.0,126.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,1410000.0,0,5.9,2.0,2.0,459.0,126.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,1305000.0,1,5.9,1.0,1.0,278.0,166.0,21,6,6567.0,1053226.923076923,876303.1414441147
3,0,932500.0,1,5.9,2.0,1.0,254.0,126.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,965000.0,1,5.9,1.0,0.0,216.0,126.0,21,6,6567.0,1053226.923076923,866389.75
3,0,1215000.0,1,5.9,1.0,1.0,452.0,175.0,21,6,6567.0,1053226.923076923,709738.3333333334
2,2,545000.0,1,5.9,1.0,2.0,194.0,71.0,21,6,6567.0,1053226.923076923,1014976.4536741214
4,0,1705000.0,1,5.9,2.0,4.0,598.0,273.0,21,6,6567.0,1053226.923076923,1368163.4483282676
3,0,970000.0,1,5.9,1.0,1.0,194.0,126.0,21,6,6567.0,1053226.923076923,1014976.4536741214
2,0,925000.0,1,5.9,1.0,1.0,407.0,126.0,21,6,6567.0,1053226.923076923,876303.1414441147
4,0,2650000.0,1,11.0,3.0,2.0,753.0,399.0,2,5,3052.0,1728725.0,1888843.9119878605
3,0,1670000.0,1,11.0,2.0,2.0,599.0,220.0,2,5,3052.0,1728725.0,1368163.4483282676
3,1,955000.0,1,11.0,2.0,2.0,203.0,126.0,2,5,3052.0,1728725.0,1232420.7231012657
3,1,2050000.0,1,11.0,3.0,4.0,310.0,315.0,2,5,3052.0,1728725.0,1312690.0332225913
2,2,500000.0,4,11.0,1.0,1.0,710.0,126.0,2,5,3052.0,1728725.0,1312690.0332225913
2,0,1575000.0,1,11.0,1.0,2.0,679.0,126.0,2,5,3052.0,1728725.0,1368163.4483282676
3,0,1555000.0,1,11.0,2.0,2.0,731.0,149.0,2,5,3052.0,1728725.0,1368163.4483282676
3,0,1100000.0,0,11.0,3.0,2.0,276.0,178.0,2,5,3052.0,1728725.0,1888843.9119878605
3,0,1337000.0,1,11.0,1.0,2.0,583.0,112.0,2,5,3052.0,1728725.0,1232420.7231012657
8,0,2950000.0,1,11.0,7.0,4.0,1472.0,618.0,2,5,3052.0,1728725.0,954727.2485004284
4,0,2215000.0,3,11.0,2.0,1.0,681.0,126.0,2,5,3052.0,1728725.0,1888843.9119878605
3,0,1518000.0,1,11.0,2.0,2.0,516.0,145.0,2,5,3052.0,1728725.0,1368163.4483282676
3,0,1710000.0,1,11.0,1.0,2.0,806.0,101.0,2,5,3052.0,1728725.0,954727.2485004284
3,0,1655000.0,1,11.0,1.0,3.0,780.0,152.0,2,5,3052.0,1728725.0,1368163.4483282676
4,0,1550000.0,4,11.0,2.0,2.0,780.0,180.0,2,5,3052.0,1728725.0,1888843.9119878605
3,0,1662000.0,1,11.0,2.0,2.0,351.0,228.0,2,5,3052.0,1728725.0,1368163.4483282676
3,0,1665000.0,1,11.0,2.0,3.0,702.0,145.0,2,5,3052.0,1728725.0,1368163.4483282676
2,0,1445000.0,1,11.0,1.0,2.0,704.0,126.0,2,5,3052.0,1728725.0,1368163.4483282676
5,0,3510000.0,1,11.0,5.0,2.0,755.0,444.0,2,5,3052.0,1728725.0,1368163.4483282676
3,1,968000.0,1,11.0,1.0,1.0,227.0,126.0,2,5,3052.0,1728725.0,1368163.4483282676
3,1,900000.0,1,11.0,2.0,2.0,153.0,110.0,2,5,3052.0,1728725.0,1368163.4483282676
3,0,1500000.0,1,11.0,1.0,2.0,545.0,126.0,2,5,3052.0,1728725.0,954727.2485004284
5,0,2752000.0,1,11.0,4.0,2.0,1075.0,390.0,2,5,3052.0,1728725.0,1368163.4483282676
3,0,1500000.0,4,11.0,2.0,2.0,710.0,139.0,2,5,3052.0,1728725.0,1368163.4483282676
4,0,1800000.0,1,11.0,2.0,4.0,749.0,206.0,2,5,3052.0,1728725.0,1368163.4483282676
3,0,1830000.0,1,11.0,2.0,3.0,724.0,168.0,2,5,3052.0,1728725.0,1368163.4483282676
3,0,1415000.0,1,11.0,1.0,1.0,605.0,111.0,2,5,3052.0,1728725.0,1232420.7231012657
2,0,1440000.0,0,11.0,1.0,1.0,687.0,104.0,2,5,3052.0,1728725.0,1368163.4483282676
4,1,1250000.0,4,11.0,2.0,2.0,321.0,199.0,2,5,3052.0,1728725.0,1198408.2926829269
3,0,1422000.0,1,11.0,1.0,2.0,583.0,126.0,2,5,3052.0,1728725.0,1232420.7231012657
5,0,1600000.0,1,11.0,3.0,4.0,700.0,266.0,2,5,3052.0,1728725.0,1888843.9119878605
4,0,1860000.0,1,11.0,2.0,3.0,696.0,274.0,2,5,3052.0,1728725.0,1368163.4483282676
3,1,1710000.0,1,11.0,2.0,2.0,295.0,126.0,2,5,3052.0,1728725.0,1888843.9119878605
4,0,1790000.0,0,11.0,2.0,2.0,514.0,240.0,2,5,3052.0,1728725.0,954727.2485004284
4,0,1950000.0,1,11.0,2.0,2.0,844.0,278.0,2,5,3052.0,1728725.0,1286000.0
3,0,1600000.0,1,11.0,1.0,2.0,637.0,126.0,2,5,3052.0,1728725.0,1312690.0332225913
3,0,1320000.0,0,11.0,1.0,2.0,1063.0,126.0,2,5,3052.0,1728725.0,1888843.9119878605
3,0,1650000.0,1,11.0,1.0,1.0,697.0,164.0,2,5,3052.0,1728725.0,1888843.9119878605
2,0,995000.0,1,12.2,1.0,1.0,583.0,126.0,20,5,2894.0,1154673.9130434783,1286000.0
3,0,1250000.0,1,12.2,1.0,1.0,842.0,126.0,20,5,2894.0,1154673.9130434783,1042716.5182724253
3,2,1045000.0,1,12.2,2.0,2.0,467.0,126.0,20,5,2894.0,1154673.9130434783,1286000.0
4,0,1200000.0,3,12.2,3.0,2.0,372.0,201.0,20,5,2894.0,1154673.9130434783,855078.4509803922
2,0,1075000.0,4,12.2,1.0,2.0,695.0,114.0,20,5,2894.0,1154673.9130434783,1368163.4483282676
4,0,1500000.0,1,12.2,2.0,2.0,621.0,203.0,20,5,2894.0,1154673.9130434783,1312690.0332225913
3,0,1120000.0,1,12.2,1.0,2.0,723.0,126.0,20,5,2894.0,1154673.9130434783,1286000.0
2,1,700000.0,1,12.2,1.0,2.0,367.0,110.0,20,5,2894.0,1154673.9130434783,954727.2485004284
3,0,761000.0,0,12.2,2.0,4.0,400.0,94.0,20,5,2894.0,1154673.9130434783,1312690.0332225913
4,0,1270000.0,3,12.2,2.0,1.0,724.0,126.0,20,5,2894.0,1154673.9130434783,1232420.7231012657
4,0,1510000.0,1,12.2,2.0,2.0,526.0,126.0,20,5,2894.0,1154673.9130434783,1232420.7231012657
3,0,1365000.0,1,12.2,1.0,1.0,792.0,792.0,20,5,2894.0,1154673.9130434783,1312690.0332225913
4,0,1100000.0,4,12.2,2.0,2.0,803.0,152.0,20,5,2894.0,1154673.9130434783,1286000.0
4,0,1415000.0,1,12.2,3.0,2.0,724.0,126.0,20,5,2894.0,1154673.9130434783,1232420.7231012657
2,2,690000.0,1,12.2,1.0,1.0,216.0,90.0,20,5,2894.0,1154673.9130434783,876987.997146933
3,0,1631000.0,1,12.2,2.0,3.0,782.0,215.0,20,5,2894.0,1154673.9130434783,1368163.4483282676
4,0,1500000.0,1,12.2,2.0,1.0,593.0,255.0,20,5,2894.0,1154673.9130434783,1232420.7231012657
3,0,1060000.0,1,12.2,1.0,2.0,772.0,126.0,20,5,2894.0,1154673.9130434783,790687.5
5,0,1529500.0,1,12.2,3.0,2.0,585.0,317.0,20,5,2894.0,1154673.9130434783,1232420.7231012657
2,2,600000.0,1,12.2,1.0,1.0,153.0,80.0,20,5,2894.0,1154673.9130434783,1198408.2926829269
2,2,535000.0,1,12.2,1.0,1.0,72.0,126.0,20,5,2894.0,1154673.9130434783,1042716.5182724253
3,0,785000.0,1,12.2,1.0,1.0,557.0,126.0,20,5,2894.0,1154673.9130434783,1232420.7231012657
4,0,1240000.0,1,12.2,2.0,2.0,766.0,192.0,20,5,2894.0,1154673.9130434783,1286000.0
2,2,700000.0,1,12.2,1.0,2.0,192.0,88.0,20,5,2894.0,1154673.9130434783,954727.2485004284
4,0,1350000.0,1,12.2,2.0,1.0,727.0,126.0,20,5,2894.0,1154673.9130434783,1232420.7231012657
2,0,1110000.0,1,12.2,1.0,1.0,586.0,86.0,20,5,2894.0,1154673.9130434783,1312690.0332225913
3,0,1305000.0,1,12.2,1.0,1.0,760.0,120.0,20,5,2894.0,1154673.9130434783,1368163.4483282676
3,0,855000.0,1,12.2,2.0,1.0,320.0,85.0,20,5,2894.0,1154673.9130434783,1198408.2926829269
3,1,900500.0,1,12.2,2.0,2.0,256.0,134.0,20,5,2894.0,1154673.9130434783,1368163.4483282676
3,0,1200000.0,4,12.2,2.0,2.0,839.0,198.0,20,5,2894.0,1154673.9130434783,1232420.7231012657
3,1,830000.0,1,12.2,1.0,2.0,212.0,130.0,20,5,2894.0,1154673.9130434783,876303.1414441147
3,0,850000.0,1,10.5,1.0,1.0,593.0,118.0,21,6,4502.0,805993.2432432432,799458.3333333334
3,0,750000.0,3,10.5,1.0,1.0,0.0,103.0,21,6,4502.0,805993.2432432432,799458.3333333334
3,1,851000.0,1,10.5,3.0,1.0,557.0,181.0,21,6,4502.0,805993.2432432432,1014976.4536741214
3,0,848000.0,1,10.5,1.0,2.0,542.0,126.0,21,6,4502.0,805993.2432432432,1014976.4536741214
4,0,806000.0,1,10.5,2.0,1.0,350.0,126.0,21,6,4502.0,805993.2432432432,799458.3333333334
4,0,1155000.0,1,10.5,2.0,2.0,569.0,225.0,21,6,4502.0,805993.2432432432,1014976.4536741214
3,0,670000.0,4,10.5,2.0,2.0,671.0,126.0,21,6,4502.0,805993.2432432432,1014976.4536741214
4,0,1200000.0,1,10.5,5.0,4.0,673.0,126.0,21,6,4502.0,805993.2432432432,1014976.4536741214
3,0,636000.0,1,10.5,1.0,2.0,571.0,126.0,21,6,4502.0,805993.2432432432,1014976.4536741214
3,0,680000.0,1,10.5,1.0,2.0,570.0,120.0,21,6,4502.0,805993.2432432432,1014976.4536741214
4,0,1160000.0,1,10.5,3.0,2.0,789.0,126.0,21,6,4502.0,805993.2432432432,799458.3333333334
3,0,750000.0,1,10.5,1.0,1.0,529.0,126.0,21,6,4502.0,805993.2432432432,876303.1414441147
3,0,627500.0,3,10.5,1.0,1.0,550.0,143.0,21,6,4502.0,805993.2432432432,799458.3333333334
3,1,880000.0,1,10.5,2.0,2.0,339.0,126.0,21,6,4502.0,805993.2432432432,799458.3333333334
4,0,950000.0,1,10.5,3.0,3.0,761.0,281.0,21,6,4502.0,805993.2432432432,799458.3333333334
4,0,1600000.0,0,10.5,3.0,3.0,1801.0,126.0,21,6,4502.0,805993.2432432432,1014976.4536741214
2,1,585000.0,1,10.5,1.0,1.0,136.0,126.0,21,6,4502.0,805993.2432432432,876303.1414441147
3,0,650000.0,3,10.5,1.0,3.0,574.0,126.0,21,6,4502.0,805993.2432432432,799458.3333333334
3,0,725000.0,3,10.5,1.0,4.0,606.0,126.0,21,6,4502.0,805993.2432432432,799458.3333333334
3,2,665000.0,1,10.5,2.0,1.0,289.0,126.0,21,6,4502.0,805993.2432432432,835778.3625730994
3,0,560500.0,1,10.5,1.0,1.0,177.0,126.0,21,6,4502.0,805993.2432432432,1014976.4536741214
3,0,615000.0,3,10.5,1.0,2.0,649.0,126.0,21,6,4502.0,805993.2432432432,799458.3333333334
3,0,845000.0,1,10.5,1.0,3.0,704.0,126.0,21,6,4502.0,805993.2432432432,1014976.4536741214
3,0,585000.0,2,10.5,1.0,2.0,322.0,126.0,21,6,4502.0,805993.2432432432,876303.1414441147
2,2,440000.0,1,10.5,1.0,1.0,263.0,126.0,21,6,4502.0,805993.2432432432,1014976.4536741214
3,0,850000.0,1,10.5,1.0,2.0,766.0,149.0,21,6,4502.0,805993.2432432432,799458.3333333334
5,0,850000.0,3,10.5,2.0,4.0,574.0,126.0,21,6,4502.0,805993.2432432432,799458.3333333334
3,0,705000.0,1,10.5,1.0,1.0,581.0,106.0,21,6,4502.0,805993.2432432432,1014976.4536741214
4,0,1100000.0,4,10.5,3.0,2.0,873.0,395.0,21,6,4502.0,805993.2432432432,835778.3625730994
3,0,892500.0,1,10.5,1.0,1.0,586.0,118.0,21,6,4502.0,805993.2432432432,1014976.4536741214
3,0,695000.0,1,10.5,1.0,2.0,588.0,126.0,21,6,4502.0,805993.2432432432,777145.1612903225
2,0,522500.0,1,10.5,1.0,1.0,220.0,101.0,21,6,4502.0,805993.2432432432,1014976.4536741214
4,0,680000.0,0,10.5,2.0,2.0,554.0,140.0,21,6,4502.0,805993.2432432432,1014976.4536741214
3,2,500000.0,1,10.5,1.0,1.0,260.0,126.0,21,6,4502.0,805993.2432432432,1014976.4536741214
2,1,550000.0,3,10.5,1.0,2.0,158.0,126.0,21,6,4502.0,805993.2432432432,799458.3333333334
3,0,730000.0,1,10.5,2.0,2.0,705.0,126.0,21,6,4502.0,805993.2432432432,882018.9300411523
3,0,875000.0,1,10.5,1.0,3.0,812.0,117.0,21,6,4502.0,805993.2432432432,736851.8518518518
3,0,850000.0,3,10.5,2.0,8.0,585.0,126.0,21,6,4502.0,805993.2432432432,799458.3333333334
3,0,635000.0,3,10.5,1.0,1.0,597.0,126.0,21,6,4502.0,805993.2432432432,799458.3333333334
4,0,762000.0,1,10.5,2.0,2.0,589.0,150.0,21,6,4502.0,805993.2432432432,1014976.4536741214
2,2,411000.0,0,10.5,1.0,1.0,0.0,85.0,21,6,4502.0,805993.2432432432,876303.1414441147
4,0,790000.0,1,10.5,2.0,2.0,570.0,126.0,21,6,4502.0,805993.2432432432,876303.1414441147
4,0,605000.0,1,10.5,1.0,0.0,569.0,126.0,21,6,4502.0,805993.2432432432,876303.1414441147
3,0,805000.0,1,10.5,2.0,2.0,593.0,103.0,21,6,4502.0,805993.2432432432,1014976.4536741214
4,0,890000.0,1,10.5,2.0,4.0,585.0,126.0,21,6,4502.0,805993.2432432432,799458.3333333334
3,0,795000.0,1,10.5,1.0,1.0,549.0,126.0,21,6,4502.0,805993.2432432432,876303.1414441147
3,0,634000.0,1,10.5,2.0,1.0,582.0,153.0,21,6,4502.0,805993.2432432432,1014976.4536741214
